Fecha,Tienda,SKU,Producto,Categoría,Precio (€),Coste_unitario (€),Margen_unitario (€),Unidades_vendidas,Tipo_cliente,Canal_venta,Método_pago,Campaña,Temporada,Stock_inicial,Stock_final,Reposición_necesaria,Región
2024-09-22,Tokio Ginza,GG-SN442,Stardan,Sneakers,1476.57,927.38,549.19,2,Regular,Físico,Online,Colección Primavera,Verano,20,18,False,Asia
2024-12-03,Madrid Serrano,GG-AC717,Bufanda Lux,Accesorios,1172.04,546.84,625.2,0,Turista,Físico,Tarjeta,,Otoño,16,16,False,Europa
2024-09-19,Madrid Serrano,GG-AC811,Gorra Logo,Accesorios,908.43,372.75,535.68,1,Regular,Físico,Tarjeta,,Primavera,24,23,False,Europa
2024-03-18,Madrid Serrano,GG-CH406,Bomber Star,Chaquetas,544.75,292.24,252.51,2,VIP,Físico,Online,,Verano,18,16,False,Europa
2024-02-16,GoldenGoose.com,GG-AC361,Cinturón Star,Accesorios,1284.54,671.94,612.6,1,VIP,Online,Online,Navidad Exclusiva,Invierno,30,29,False,Global
2024-05-31,Madrid Serrano,GG-BO869,Mini Clutch,Bolsos,1849.91,846.34,1003.57,5,Turista,Físico,Online,,Otoño,19,14,False,Europa
2024-02-26,Milán Centro,GG-SN369,Super-Star,Sneakers,1475.05,935.08,539.97,2,VIP,Físico,Online,Colaboración GGxArt,Invierno,21,19,False,Europa
2024-01-27,París Marais,GG-BO829,Star Bag,Bolsos,587.16,237.47,349.69,1,Regular,Físico,Online,Colaboración GGxArt,Otoño,28,27,False,Europa
2024-04-22,Madrid Serrano,GG-SN389,Ball Star,Sneakers,873.94,448.45,425.49,0,VIP,Físico,Tarjeta,Edición Limitada,Primavera,19,19,False,Europa
2024-09-13,Tokio Ginza,GG-SN583,Super-Star,Sneakers,818.77,449.41,369.36,1,Regular,Físico,Tarjeta,,Verano,20,19,False,Asia
2024-03-16,NY Soho,GG-SN886,Stardan,Sneakers,539.0,276.18,262.82,1,Regular,Físico,Online,Colección Primavera,Verano,21,20,False,EE.UU.
2024-05-10,Milán Centro,GG-CH684,Leather Biker,Chaquetas,1522.11,843.74,678.37,1,Regular,Físico,Online,Colección Primavera,Primavera,22,21,False,Europa
2024-11-26,NY Soho,GG-SN578,Stardan,Sneakers,914.12,375.93,538.19,1,Regular,Físico,Online,Colección Primavera,Verano,27,26,False,EE.UU.
2024-08-16,Tokio Ginza,GG-AC155,Bufanda Lux,Accesorios,1700.92,826.62,874.3,0,Regular,Físico,Tarjeta,Navidad Exclusiva,Primavera,21,21,False,Asia
2024-01-07,Milán Centro,GG-SN899,Ball Star,Sneakers,1805.3,723.42,1081.88,2,Regular,Físico,Online,Colaboración GGxArt,Invierno,32,30,False,Europa
2024-02-27,París Marais,GG-BO942,Star Bag,Bolsos,1118.15,631.58,486.57,1,Turista,Físico,Tarjeta,Navidad Exclusiva,Primavera,24,23,False,Europa
2024-06-06,NY Soho,GG-CH330,Leather Biker,Chaquetas,1465.43,711.96,753.47,0,VIP,Físico,Tarjeta,Colaboración GGxArt,Verano,10,10,False,EE.UU.
2024-03-02,Milán Centro,GG-BO693,Mini Clutch,Bolsos,1009.32,494.65,514.67,0,VIP,Físico,Tarjeta,Edición Limitada,Primavera,24,24,False,Europa
2024-10-15,GoldenGoose.com,GG-SN610,Running Sole,Sneakers,1503.26,819.21,684.05,2,VIP,Online,Online,Colaboración GGxArt,Verano,30,28,False,Global
2024-07-03,GoldenGoose.com,GG-CH933,Leather Biker,Chaquetas,566.77,286.01,280.76,0,Turista,Online,Tarjeta,Navidad Exclusiva,Verano,14,14,False,Global
2024-12-29,Madrid Serrano,GG-SN159,Running Sole,Sneakers,1567.45,709.61,857.84,2,Regular,Físico,Online,Navidad Exclusiva,Invierno,30,28,False,Europa
2024-04-10,Tokio Ginza,GG-AC581,Gorra Logo,Accesorios,1957.78,1155.11,802.67,2,VIP,Físico,Tarjeta,Colaboración GGxArt,Primavera,32,30,False,Asia
2024-12-24,NY Soho,GG-CH912,Denim Glow,Chaquetas,1609.13,717.7,891.43,1,VIP,Físico,Online,Edición Limitada,Verano,20,19,False,EE.UU.
2024-03-01,Madrid Serrano,GG-CH648,Leather Biker,Chaquetas,781.09,386.79,394.3,1,VIP,Físico,Tarjeta,Colección Primavera,Invierno,19,18,False,Europa
2024-11-07,GoldenGoose.com,GG-SN844,Super-Star,Sneakers,893.22,373.28,519.94,3,VIP,Online,Tarjeta,Colaboración GGxArt,Otoño,17,14,False,Global
2024-09-27,NY Soho,GG-AC174,Cinturón Star,Accesorios,1367.74,772.83,594.91,2,Regular,Físico,Online,Navidad Exclusiva,Invierno,7,5,True,EE.UU.
2024-07-02,NY Soho,GG-SN766,Stardan,Sneakers,1510.86,737.17,773.69,2,Regular,Físico,Tarjeta,Colaboración GGxArt,Primavera,8,6,True,EE.UU.
2024-08-19,Madrid Serrano,GG-SN515,Ball Star,Sneakers,848.06,496.34,351.72,2,Regular,Físico,Online,Navidad Exclusiva,Primavera,16,14,False,Europa
2024-09-11,GoldenGoose.com,GG-BO501,Star Bag,Bolsos,951.64,434.05,517.59,1,Regular,Online,Tarjeta,Colaboración GGxArt,Verano,16,15,False,Global
2024-05-05,NY Soho,GG-AC523,Bufanda Lux,Accesorios,1339.16,583.01,756.15,0,Regular,Físico,Tarjeta,Edición Limitada,Invierno,30,30,False,EE.UU.
2024-05-24,París Marais,GG-SN210,Stardan,Sneakers,959.01,493.01,466.0,2,Turista,Físico,Tarjeta,Colección Primavera,Otoño,28,26,False,Europa
2024-10-21,Tokio Ginza,GG-CH586,Leather Biker,Chaquetas,1265.25,561.9,703.35,1,Regular,Físico,Online,,Primavera,15,14,False,Asia
2024-08-29,NY Soho,GG-BO549,Tote GG,Bolsos,939.07,580.05,359.02,1,Regular,Físico,Tarjeta,Navidad Exclusiva,Invierno,18,17,False,EE.UU.
2024-06-10,Tokio Ginza,GG-SN489,Running Sole,Sneakers,574.09,339.63,234.46,1,Regular,Físico,Online,Navidad Exclusiva,Verano,15,14,False,Asia
2024-02-08,Tokio Ginza,GG-BO743,Star Bag,Bolsos,1455.27,888.65,566.62,2,Regular,Físico,Online,Edición Limitada,Invierno,15,13,False,Asia
2024-06-30,Milán Centro,GG-AC208,Bufanda Lux,Accesorios,644.22,339.45,304.77,3,Regular,Físico,Tarjeta,Edición Limitada,Primavera,23,20,False,Europa
2024-10-19,Milán Centro,GG-AC542,Bufanda Lux,Accesorios,1477.28,826.13,651.15,0,VIP,Físico,Tarjeta,Navidad Exclusiva,Primavera,14,14,False,Europa
2024-10-09,Tokio Ginza,GG-AC645,Bufanda Lux,Accesorios,1889.6,1185.45,704.15,0,Regular,Físico,Online,,Invierno,12,12,False,Asia
2024-08-23,Madrid Serrano,GG-BO889,Mini Clutch,Bolsos,1141.6,483.84,657.76,0,VIP,Físico,Tarjeta,Navidad Exclusiva,Verano,13,13,False,Europa
2024-07-07,Tokio Ginza,GG-CH791,Leather Biker,Chaquetas,1716.42,1103.33,613.09,1,Regular,Físico,Tarjeta,Colección Primavera,Primavera,31,30,False,Asia
2024-10-02,Milán Centro,GG-SN935,Running Sole,Sneakers,646.62,395.68,250.94,3,Turista,Físico,Online,,Primavera,19,16,False,Europa
2024-08-19,Tokio Ginza,GG-BO877,Tote GG,Bolsos,1314.52,528.41,786.11,2,Turista,Físico,Tarjeta,Navidad Exclusiva,Verano,14,12,False,Asia
2024-09-30,Madrid Serrano,GG-AC564,Bufanda Lux,Accesorios,897.62,498.77,398.85,2,Regular,Físico,Tarjeta,,Invierno,26,24,False,Europa
2024-11-08,París Marais,GG-BO903,Star Bag,Bolsos,1002.61,524.84,477.77,1,VIP,Físico,Online,Edición Limitada,Primavera,16,15,False,Europa
2024-02-28,Tokio Ginza,GG-CH817,Bomber Star,Chaquetas,891.79,400.19,491.6,3,Regular,Físico,Online,,Verano,16,13,False,Asia
2024-06-24,Milán Centro,GG-BO628,Mini Clutch,Bolsos,799.01,513.07,285.94,3,Turista,Físico,Online,Colección Primavera,Verano,8,5,True,Europa
2024-11-14,París Marais,GG-AC902,Gorra Logo,Accesorios,605.1,259.27,345.83,2,Regular,Físico,Tarjeta,Navidad Exclusiva,Verano,13,11,False,Europa
2024-02-26,Milán Centro,GG-CH430,Denim Glow,Chaquetas,584.73,351.05,233.68,0,VIP,Físico,Online,Colaboración GGxArt,Otoño,6,6,True,Europa
2024-10-04,GoldenGoose.com,GG-CH111,Denim Glow,Chaquetas,1528.24,667.39,860.85,1,Regular,Online,Tarjeta,Edición Limitada,Primavera,12,11,False,Global
2024-05-28,GoldenGoose.com,GG-SN595,Stardan,Sneakers,624.63,376.14,248.49,0,Regular,Online,Tarjeta,Colección Primavera,Verano,19,19,False,Global
2024-12-22,Milán Centro,GG-SN776,Stardan,Sneakers,1422.46,586.9,835.56,0,Regular,Físico,Tarjeta,,Primavera,25,25,False,Europa
2024-05-16,Milán Centro,GG-BO624,Mini Clutch,Bolsos,1078.05,588.4,489.65,1,VIP,Físico,Online,,Primavera,26,25,False,Europa
2024-02-21,Madrid Serrano,GG-SN567,Ball Star,Sneakers,1305.08,573.7,731.38,2,Regular,Físico,Online,Navidad Exclusiva,Primavera,25,23,False,Europa
2024-08-22,París Marais,GG-CH540,Denim Glow,Chaquetas,1922.86,1210.65,712.21,1,Turista,Físico,Online,Colección Primavera,Primavera,12,11,False,Europa
2024-07-19,Madrid Serrano,GG-AC926,Bufanda Lux,Accesorios,1098.23,679.84,418.39,1,Turista,Físico,Online,Colección Primavera,Primavera,18,17,False,Europa
2024-06-16,Tokio Ginza,GG-SN936,Running Sole,Sneakers,1876.69,1212.89,663.8,1,Regular,Físico,Online,Edición Limitada,Verano,6,5,True,Asia
2024-04-06,GoldenGoose.com,GG-BO201,Tote GG,Bolsos,823.08,386.19,436.89,1,Regular,Online,Online,Navidad Exclusiva,Otoño,27,26,False,Global
2024-07-08,Madrid Serrano,GG-BO971,Mini Clutch,Bolsos,484.75,307.9,176.85,1,Regular,Físico,Tarjeta,Edición Limitada,Invierno,6,5,True,Europa
2024-04-22,Tokio Ginza,GG-CH857,Denim Glow,Chaquetas,1788.54,912.15,876.39,0,Turista,Físico,Tarjeta,,Verano,6,6,True,Asia
2024-05-10,Tokio Ginza,GG-AC962,Cinturón Star,Accesorios,960.62,399.7,560.92,3,VIP,Físico,Tarjeta,Colección Primavera,Invierno,24,21,False,Asia
2024-10-22,París Marais,GG-CH887,Denim Glow,Chaquetas,570.87,312.26,258.61,0,VIP,Físico,Online,,Verano,16,16,False,Europa
2024-03-12,NY Soho,GG-BO554,Mini Clutch,Bolsos,1488.27,651.15,837.12,2,Regular,Físico,Tarjeta,,Otoño,9,7,True,EE.UU.
2024-02-20,Madrid Serrano,GG-CH602,Leather Biker,Chaquetas,1248.58,540.5,708.08,1,Turista,Físico,Tarjeta,Colaboración GGxArt,Primavera,19,18,False,Europa
2024-12-13,Madrid Serrano,GG-AC380,Cinturón Star,Accesorios,499.51,302.93,196.58,0,Regular,Físico,Tarjeta,Colaboración GGxArt,Verano,27,27,False,Europa
2024-09-01,Madrid Serrano,GG-CH876,Leather Biker,Chaquetas,640.98,392.07,248.91,0,VIP,Físico,Online,Navidad Exclusiva,Primavera,18,18,False,Europa
2024-01-06,Madrid Serrano,GG-CH830,Denim Glow,Chaquetas,459.16,271.97,187.19,0,Turista,Físico,Tarjeta,Navidad Exclusiva,Primavera,14,14,False,Europa
2024-12-22,Milán Centro,GG-SN360,Running Sole,Sneakers,559.79,280.19,279.6,3,Turista,Físico,Online,,Invierno,15,12,False,Europa
2024-09-27,París Marais,GG-SN959,Running Sole,Sneakers,493.49,291.08,202.41,0,Regular,Físico,Online,Colaboración GGxArt,Verano,11,11,False,Europa
2024-06-11,NY Soho,GG-BO757,Star Bag,Bolsos,560.69,332.19,228.5,0,VIP,Físico,Online,,Otoño,10,10,False,EE.UU.
2024-03-07,París Marais,GG-SN545,Ball Star,Sneakers,728.15,395.46,332.69,0,Regular,Físico,Online,Navidad Exclusiva,Verano,29,29,False,Europa
2024-01-04,GoldenGoose.com,GG-BO767,Tote GG,Bolsos,561.42,319.73,241.69,0,Regular,Online,Tarjeta,Navidad Exclusiva,Verano,11,11,False,Global
2024-04-20,GoldenGoose.com,GG-AC810,Cinturón Star,Accesorios,521.01,232.64,288.37,2,Regular,Online,Tarjeta,,Primavera,25,23,False,Global
2024-12-07,Tokio Ginza,GG-CH695,Bomber Star,Chaquetas,679.23,348.6,330.63,3,VIP,Físico,Online,Navidad Exclusiva,Otoño,10,7,True,Asia
2024-09-06,Madrid Serrano,GG-BO715,Star Bag,Bolsos,470.11,191.54,278.57,1,Regular,Físico,Online,Navidad Exclusiva,Primavera,25,24,False,Europa
2024-08-12,Milán Centro,GG-AC708,Bufanda Lux,Accesorios,1477.29,864.83,612.46,2,Regular,Físico,Online,Edición Limitada,Invierno,10,8,True,Europa
2024-04-27,Milán Centro,GG-SN120,Ball Star,Sneakers,1129.34,616.42,512.92,0,Regular,Físico,Online,Edición Limitada,Primavera,14,14,False,Europa
2024-11-14,Tokio Ginza,GG-AC144,Bufanda Lux,Accesorios,1010.25,558.62,451.63,2,Regular,Físico,Online,Colección Primavera,Invierno,17,15,False,Asia
2024-02-22,GoldenGoose.com,GG-CH367,Leather Biker,Chaquetas,524.67,248.15,276.52,1,Turista,Online,Online,,Primavera,18,17,False,Global
2024-03-14,NY Soho,GG-SN845,Super-Star,Sneakers,1342.72,614.49,728.23,0,Regular,Físico,Online,Colección Primavera,Otoño,19,19,False,EE.UU.
2024-04-22,París Marais,GG-CH720,Denim Glow,Chaquetas,971.44,491.51,479.93,3,VIP,Físico,Online,Navidad Exclusiva,Otoño,11,8,True,Europa
2024-09-23,Madrid Serrano,GG-BO596,Mini Clutch,Bolsos,838.47,431.06,407.41,0,VIP,Físico,Online,Navidad Exclusiva,Primavera,16,16,False,Europa
2024-09-09,Tokio Ginza,GG-BO929,Mini Clutch,Bolsos,1937.53,801.37,1136.16,2,Regular,Físico,Online,Edición Limitada,Invierno,13,11,False,Asia
2024-05-15,NY Soho,GG-AC454,Bufanda Lux,Accesorios,1519.33,685.11,834.22,1,Turista,Físico,Online,Edición Limitada,Verano,19,18,False,EE.UU.
2024-04-03,Tokio Ginza,GG-AC520,Cinturón Star,Accesorios,1519.06,972.63,546.43,4,VIP,Físico,Online,Navidad Exclusiva,Primavera,31,27,False,Asia
2024-07-19,Madrid Serrano,GG-BO313,Tote GG,Bolsos,1455.89,940.15,515.74,1,VIP,Físico,Tarjeta,Colección Primavera,Primavera,31,30,False,Europa
2024-10-09,Milán Centro,GG-SN870,Super-Star,Sneakers,756.38,359.74,396.64,0,VIP,Físico,Online,Colección Primavera,Otoño,18,18,False,Europa
2024-04-20,GoldenGoose.com,GG-AC676,Bufanda Lux,Accesorios,1871.21,956.72,914.49,0,Turista,Online,Online,Edición Limitada,Primavera,9,9,True,Global
2024-07-09,GoldenGoose.com,GG-BO672,Mini Clutch,Bolsos,1360.19,624.63,735.56,2,Turista,Online,Online,,Primavera,11,9,True,Global
2024-08-03,Tokio Ginza,GG-SN751,Super-Star,Sneakers,829.52,409.22,420.3,3,Regular,Físico,Online,Edición Limitada,Primavera,26,23,False,Asia
2024-04-19,París Marais,GG-CH730,Bomber Star,Chaquetas,1624.09,871.37,752.72,2,Turista,Físico,Tarjeta,Navidad Exclusiva,Primavera,20,18,False,Europa
2024-02-20,NY Soho,GG-BO480,Star Bag,Bolsos,1705.82,853.03,852.79,1,Regular,Físico,Tarjeta,Colaboración GGxArt,Primavera,20,19,False,EE.UU.
2024-09-10,París Marais,GG-SN788,Super-Star,Sneakers,1308.82,657.44,651.38,2,Regular,Físico,Tarjeta,Edición Limitada,Verano,8,6,True,Europa
2024-04-08,GoldenGoose.com,GG-SN478,Stardan,Sneakers,1584.88,799.74,785.14,2,Turista,Online,Online,Navidad Exclusiva,Primavera,7,5,True,Global
2024-06-24,Milán Centro,GG-AC829,Gorra Logo,Accesorios,576.99,364.01,212.98,5,VIP,Físico,Tarjeta,Navidad Exclusiva,Invierno,31,26,False,Europa
2024-07-11,París Marais,GG-BO732,Star Bag,Bolsos,480.42,287.23,193.19,0,Turista,Físico,Online,Navidad Exclusiva,Otoño,17,17,False,Europa
2024-03-28,NY Soho,GG-CH855,Leather Biker,Chaquetas,1654.47,730.12,924.35,2,Regular,Físico,Online,Navidad Exclusiva,Invierno,11,9,True,EE.UU.
2024-10-09,Madrid Serrano,GG-CH848,Leather Biker,Chaquetas,1449.55,805.46,644.09,0,Regular,Físico,Online,Edición Limitada,Invierno,14,14,False,Europa
2024-05-22,Milán Centro,GG-SN480,Stardan,Sneakers,929.96,391.06,538.9,3,Turista,Físico,Online,Colección Primavera,Primavera,33,30,False,Europa
2024-08-18,París Marais,GG-AC413,Gorra Logo,Accesorios,1389.42,583.53,805.89,6,Regular,Físico,Online,Navidad Exclusiva,Verano,19,13,False,Europa
2024-12-06,NY Soho,GG-AC508,Cinturón Star,Accesorios,1800.57,1132.11,668.46,1,Regular,Físico,Online,,Invierno,29,28,False,EE.UU.
2024-09-22,GoldenGoose.com,GG-CH502,Bomber Star,Chaquetas,554.68,244.8,309.88,2,Regular,Online,Online,Colección Primavera,Invierno,12,10,False,Global
2024-09-16,GoldenGoose.com,GG-BO829,Star Bag,Bolsos,619.14,298.54,320.6,2,Regular,Online,Tarjeta,Navidad Exclusiva,Invierno,9,7,True,Global
2024-12-26,Milán Centro,GG-AC832,Gorra Logo,Accesorios,499.0,246.49,252.51,3,Regular,Físico,Tarjeta,Navidad Exclusiva,Verano,21,18,False,Europa
2024-10-13,París Marais,GG-SN185,Super-Star,Sneakers,799.94,451.04,348.9,5,Regular,Físico,Online,Edición Limitada,Otoño,10,5,True,Europa
2024-02-20,NY Soho,GG-SN112,Ball Star,Sneakers,1994.37,1065.08,929.29,0,VIP,Físico,Tarjeta,Colección Primavera,Primavera,16,16,False,EE.UU.
2024-04-19,Milán Centro,GG-SN550,Super-Star,Sneakers,1389.47,559.43,830.04,1,Regular,Físico,Online,Colaboración GGxArt,Otoño,8,7,True,Europa
2024-04-20,GoldenGoose.com,GG-BO313,Mini Clutch,Bolsos,1525.95,808.91,717.04,2,Turista,Online,Tarjeta,Colaboración GGxArt,Invierno,7,5,True,Global
2024-12-28,NY Soho,GG-BO529,Star Bag,Bolsos,1521.73,828.51,693.22,0,VIP,Físico,Online,Colaboración GGxArt,Primavera,9,9,True,EE.UU.
2024-03-15,Milán Centro,GG-AC989,Bufanda Lux,Accesorios,733.03,385.23,347.8,1,Regular,Físico,Online,,Otoño,26,25,False,Europa
2024-06-15,Tokio Ginza,GG-AC964,Gorra Logo,Accesorios,581.77,329.35,252.42,1,VIP,Físico,Online,Navidad Exclusiva,Primavera,20,19,False,Asia
2024-06-20,Milán Centro,GG-AC229,Gorra Logo,Accesorios,1617.9,924.56,693.34,2,Regular,Físico,Tarjeta,Colaboración GGxArt,Invierno,30,28,False,Europa
2024-06-16,NY Soho,GG-CH628,Bomber Star,Chaquetas,1700.14,1101.83,598.31,2,Regular,Físico,Tarjeta,Navidad Exclusiva,Otoño,16,14,False,EE.UU.
2024-10-03,GoldenGoose.com,GG-SN920,Ball Star,Sneakers,1975.69,916.88,1058.81,1,Regular,Online,Tarjeta,Navidad Exclusiva,Primavera,10,9,True,Global
2024-01-03,París Marais,GG-AC801,Cinturón Star,Accesorios,555.76,286.88,268.88,3,Regular,Físico,Online,Colaboración GGxArt,Invierno,25,22,False,Europa
2024-03-09,NY Soho,GG-CH297,Denim Glow,Chaquetas,528.23,331.02,197.21,1,Regular,Físico,Tarjeta,Edición Limitada,Verano,29,28,False,EE.UU.
2024-10-26,París Marais,GG-BO687,Star Bag,Bolsos,716.63,414.17,302.46,2,Turista,Físico,Online,Edición Limitada,Invierno,25,23,False,Europa
2024-02-29,Tokio Ginza,GG-AC448,Gorra Logo,Accesorios,1873.87,1010.51,863.36,1,Turista,Físico,Tarjeta,Edición Limitada,Otoño,17,16,False,Asia
2024-04-08,GoldenGoose.com,GG-SN383,Stardan,Sneakers,986.82,600.34,386.48,2,Turista,Online,Tarjeta,Edición Limitada,Verano,29,27,False,Global
2024-09-14,GoldenGoose.com,GG-SN106,Super-Star,Sneakers,1827.04,965.42,861.62,3,VIP,Online,Online,Colección Primavera,Verano,25,22,False,Global
2024-09-05,GoldenGoose.com,GG-AC817,Bufanda Lux,Accesorios,1058.8,437.74,621.06,1,VIP,Online,Tarjeta,Edición Limitada,Primavera,12,11,False,Global
2024-08-06,Madrid Serrano,GG-BO978,Tote GG,Bolsos,857.74,509.7,348.04,0,Regular,Físico,Tarjeta,Colaboración GGxArt,Invierno,20,20,False,Europa
2024-11-17,GoldenGoose.com,GG-AC194,Cinturón Star,Accesorios,1800.98,1151.03,649.95,0,Regular,Online,Tarjeta,Colección Primavera,Otoño,12,12,False,Global
2024-06-19,Madrid Serrano,GG-AC447,Bufanda Lux,Accesorios,570.38,334.56,235.82,1,Regular,Físico,Tarjeta,Colección Primavera,Otoño,23,22,False,Europa
2024-06-09,Tokio Ginza,GG-CH865,Denim Glow,Chaquetas,1566.51,1005.54,560.97,5,Regular,Físico,Tarjeta,Navidad Exclusiva,Otoño,25,20,False,Asia
2024-09-04,Tokio Ginza,GG-BO148,Mini Clutch,Bolsos,1957.37,896.63,1060.74,1,Regular,Físico,Online,,Otoño,28,27,False,Asia
2024-02-06,París Marais,GG-BO548,Star Bag,Bolsos,1880.68,1111.12,769.56,2,Regular,Físico,Online,Colección Primavera,Otoño,30,28,False,Europa
2024-07-07,Tokio Ginza,GG-BO569,Mini Clutch,Bolsos,1674.79,1017.37,657.42,2,Regular,Físico,Online,Colección Primavera,Verano,10,8,True,Asia
2024-08-07,NY Soho,GG-BO660,Mini Clutch,Bolsos,1043.56,538.63,504.93,2,VIP,Físico,Tarjeta,,Primavera,13,11,False,EE.UU.
2024-05-31,Tokio Ginza,GG-AC334,Bufanda Lux,Accesorios,573.43,284.55,288.88,1,Regular,Físico,Online,Colección Primavera,Primavera,18,17,False,Asia
2024-08-14,NY Soho,GG-BO487,Tote GG,Bolsos,1663.68,669.08,994.6,3,Turista,Físico,Tarjeta,Colección Primavera,Otoño,16,13,False,EE.UU.
2024-11-10,NY Soho,GG-CH952,Bomber Star,Chaquetas,634.76,375.04,259.72,1,Regular,Físico,Tarjeta,Edición Limitada,Primavera,23,22,False,EE.UU.
2024-09-30,NY Soho,GG-BO307,Star Bag,Bolsos,482.35,301.58,180.77,0,VIP,Físico,Online,,Verano,18,18,False,EE.UU.
2024-02-21,GoldenGoose.com,GG-CH577,Bomber Star,Chaquetas,656.9,295.1,361.8,2,Regular,Online,Tarjeta,,Invierno,8,6,True,Global
2024-01-12,París Marais,GG-CH816,Bomber Star,Chaquetas,1503.33,737.91,765.42,1,VIP,Físico,Online,,Verano,13,12,False,Europa
2024-01-06,París Marais,GG-BO615,Tote GG,Bolsos,1140.93,458.49,682.44,1,VIP,Físico,Tarjeta,Edición Limitada,Verano,30,29,False,Europa
2024-08-19,Milán Centro,GG-CH975,Leather Biker,Chaquetas,1534.71,993.48,541.23,1,Regular,Físico,Tarjeta,Colaboración GGxArt,Verano,9,8,True,Europa
2024-02-23,GoldenGoose.com,GG-CH973,Bomber Star,Chaquetas,1732.97,821.11,911.86,3,VIP,Online,Tarjeta,Navidad Exclusiva,Primavera,23,20,False,Global
2024-03-27,Milán Centro,GG-SN634,Running Sole,Sneakers,1945.52,1261.53,683.99,3,Regular,Físico,Online,Colección Primavera,Invierno,21,18,False,Europa
2024-03-18,París Marais,GG-AC971,Cinturón Star,Accesorios,1395.87,645.67,750.2,0,VIP,Físico,Online,Colección Primavera,Verano,12,12,False,Europa
2024-07-30,GoldenGoose.com,GG-BO982,Star Bag,Bolsos,479.24,218.79,260.45,3,VIP,Online,Online,,Primavera,31,28,False,Global
2024-08-15,Tokio Ginza,GG-AC783,Cinturón Star,Accesorios,1188.54,510.05,678.49,1,VIP,Físico,Tarjeta,Navidad Exclusiva,Primavera,25,24,False,Asia
2024-04-25,NY Soho,GG-CH570,Denim Glow,Chaquetas,1944.25,1219.76,724.49,1,Regular,Físico,Online,Colaboración GGxArt,Primavera,11,10,False,EE.UU.
2024-01-17,NY Soho,GG-AC515,Cinturón Star,Accesorios,1206.22,750.53,455.69,2,VIP,Físico,Online,Edición Limitada,Otoño,9,7,True,EE.UU.
2024-10-17,París Marais,GG-CH416,Bomber Star,Chaquetas,1190.49,573.04,617.45,1,Regular,Físico,Online,Edición Limitada,Verano,27,26,False,Europa
2024-02-09,Tokio Ginza,GG-CH193,Denim Glow,Chaquetas,974.27,502.04,472.23,4,VIP,Físico,Tarjeta,Colaboración GGxArt,Invierno,17,13,False,Asia
2024-02-02,Madrid Serrano,GG-CH744,Leather Biker,Chaquetas,1002.47,593.36,409.11,4,Regular,Físico,Tarjeta,Colaboración GGxArt,Verano,23,19,False,Europa
2024-04-03,NY Soho,GG-BO862,Tote GG,Bolsos,757.47,469.02,288.45,1,Regular,Físico,Online,Navidad Exclusiva,Otoño,21,20,False,EE.UU.
2024-07-19,Milán Centro,GG-AC990,Gorra Logo,Accesorios,658.39,309.96,348.43,0,Regular,Físico,Tarjeta,,Verano,29,29,False,Europa
2024-10-31,NY Soho,GG-AC351,Gorra Logo,Accesorios,760.73,458.93,301.8,2,Regular,Físico,Online,Edición Limitada,Invierno,23,21,False,EE.UU.
2024-01-03,Madrid Serrano,GG-BO614,Star Bag,Bolsos,1062.8,517.56,545.24,4,VIP,Físico,Tarjeta,Colección Primavera,Verano,30,26,False,Europa
2024-02-17,Tokio Ginza,GG-AC629,Bufanda Lux,Accesorios,551.45,335.51,215.94,3,VIP,Físico,Tarjeta,Colaboración GGxArt,Primavera,31,28,False,Asia
2024-06-11,Tokio Ginza,GG-AC104,Gorra Logo,Accesorios,466.76,301.33,165.43,1,VIP,Físico,Online,,Primavera,26,25,False,Asia
2024-05-26,GoldenGoose.com,GG-CH956,Bomber Star,Chaquetas,1795.68,963.03,832.65,2,VIP,Online,Tarjeta,Navidad Exclusiva,Invierno,22,20,False,Global
2024-01-07,Milán Centro,GG-CH938,Leather Biker,Chaquetas,1932.16,836.05,1096.11,1,Regular,Físico,Tarjeta,Navidad Exclusiva,Invierno,31,30,False,Europa
2024-04-04,GoldenGoose.com,GG-SN292,Running Sole,Sneakers,1088.54,572.21,516.33,2,VIP,Online,Tarjeta,Navidad Exclusiva,Primavera,26,24,False,Global
2024-01-18,París Marais,GG-AC120,Bufanda Lux,Accesorios,1985.35,1019.87,965.48,0,Regular,Físico,Tarjeta,Colaboración GGxArt,Invierno,21,21,False,Europa
2024-05-04,GoldenGoose.com,GG-BO393,Mini Clutch,Bolsos,1405.14,564.04,841.1,0,VIP,Online,Online,Colección Primavera,Invierno,19,19,False,Global
